,Batch,FPS,Memory,Method,Run,Time
340,10.0,0.005408328826392645,126752.0,IA-LBF,8.0,2.3161971962058937e-05
341,0.0,0.0,144.0,LBF,8.0,2.196912896143247e-05
342,1.0,0.0,144.0,LBF,8.0,2.1696090698242188e-05
343,2.0,0.004464285714285714,144.0,LBF,8.0,2.359301666093003e-05
344,3.0,0.004975124378109453,144.0,LBF,8.0,2.3692032027114284e-05
345,4.0,0.004611837048424289,144.0,LBF,8.0,2.1514996804826246e-05
346,5.0,0.006502890173410405,144.0,LBF,8.0,2.4443767109855275e-05
347,6.0,0.0067613252197430695,144.0,LBF,8.0,2.1710421869663593e-05
348,7.0,0.009584664536741214,144.0,LBF,8.0,2.455580365526807e-05
349,8.0,0.010290556900726392,144.0,LBF,8.0,2.4075036520486348e-05
350,9.0,0.013105413105413105,144.0,LBF,8.0,1.9778262127886762e-05
351,10.0,0.01568415359653867,144.0,LBF,8.0,2.169478070604932e-05
352,0.0,0.004333694474539545,144.0,CA-LBF I,9.0,2.21104817847683e-05
353,1.0,0.004887585532746823,176.0,CA-LBF I,9.0,4.909859328973489e-05
354,2.0,0.006261180679785331,176.0,CA-LBF I,9.0,8.263092874829234e-05
355,3.0,0.009925558312655087,176.0,CA-LBF I,9.0,7.359707941774462e-05
356,4.0,0.009984639016897081,176.0,CA-LBF I,9.0,3.5857893730121884e-05
357,5.0,0.009305654974946313,208.0,CA-LBF I,9.0,4.017027349419932e-05
358,6.0,0.007397444519166106,208.0,CA-LBF I,9.0,6.44889685625587e-05
359,7.0,0.009560229445506692,208.0,CA-LBF I,9.0,5.443672557453533e-05
360,8.0,0.02332535885167464,208.0,CA-LBF I,9.0,5.708552978850983e-05
361,9.0,0.008532423208191127,272.0,CA-LBF I,9.0,8.038243094643394e-05
362,10.0,0.020010816657652784,272.0,CA-LBF I,9.0,6.991297334105103e-05
363,0.0,0.004333694474539545,144.0,CA-LBF II,9.0,2.2094543666055757e-05
364,1.0,0.004887585532746823,176.0,CA-LBF II,9.0,5.2620152958103866e-05
365,2.0,0.006261180679785331,176.0,CA-LBF II,9.0,8.90786530541592e-05
366,3.0,0.02481389578163772,176.0,CA-LBF II,9.0,0.00011143006913648928
367,4.0,0.028417818740399385,176.0,CA-LBF II,9.0,0.00013279133155697683
368,5.0,0.02934860415175376,208.0,CA-LBF II,9.0,0.00013537615374789212
369,6.0,0.029589778076664425,208.0,CA-LBF II,9.0,0.00016692166771393657
370,7.0,0.03186743148502231,208.0,CA-LBF II,9.0,0.00020943107185782966
371,8.0,0.03229665071770335,208.0,CA-LBF II,9.0,0.00017821395790183937
372,9.0,0.034129692832764506,272.0,CA-LBF II,9.0,0.00023407071501344116
373,10.0,0.03677663601946998,272.0,CA-LBF II,9.0,0.0002493190241383982
374,0.0,0,63636.0,IA-LBF,9.0,2.3708343505859374e-05
375,1.0,0,69676.0,IA-LBF,9.0,2.1785986228067368e-05
376,2.0,0,75492.0,IA-LBF,9.0,2.270318119903731e-05
377,3.0,0,81904.0,IA-LBF,9.0,2.4815074733046234e-05
378,4.0,0,88816.0,IA-LBF,9.0,2.344188794412248e-05
379,5.0,0.0021474588403722263,95468.0,IA-LBF,9.0,2.2777442723675505e-05
380,6.0,0.0013449899125756557,101896.0,IA-LBF,9.0,2.416756635155183e-05
381,7.0,0.0025493945188017845,108436.0,IA-LBF,9.0,2.6007275004963297e-05
382,8.0,0.0029904306220095694,113804.0,IA-LBF,9.0,2.069263667850704e-05
383,9.0,0.003981797497155859,120128.0,IA-LBF,9.0,2.5349658924144703e-05
384,10.0,0.004326663061114116,126068.0,IA-LBF,9.0,2.405931661417196e-05
385,0.0,0.004333694474539545,144.0,LBF,9.0,2.2154768852338398e-05
386,1.0,0.004887585532746823,144.0,LBF,9.0,2.0758050387022927e-05
387,2.0,0.006261180679785331,144.0,LBF,9.0,2.1555384651559298e-05
388,3.0,0.02481389578163772,144.0,LBF,9.0,2.2350113248564505e-05
389,4.0,0.028417818740399385,144.0,LBF,9.0,2.200225663315403e-05
390,5.0,0.02934860415175376,144.0,LBF,9.0,2.1630949009963073e-05
391,6.0,0.029589778076664425,144.0,LBF,9.0,2.278135122497225e-05
392,7.0,0.03186743148502231,144.0,LBF,9.0,2.467632293701172e-05
393,8.0,0.03229665071770335,144.0,LBF,9.0,1.961582309597141e-05
394,9.0,0.034129692832764506,144.0,LBF,9.0,2.4092066418993605e-05
395,10.0,0.03677663601946998,144.0,LBF,9.0,2.24716060764187e-05
396,0.0,0.001081081081081081,144.0,CA-LBF I,10.0,2.0354022718455693e-05
397,1.0,0.0009718172983479105,176.0,CA-LBF I,10.0,2.7659160843312414e-05
398,2.0,0.0009009009009009009,176.0,CA-LBF I,10.0,3.6936640088024034e-05
399,3.0,0.0008375209380234506,176.0,CA-LBF I,10.0,3.8625112648218705e-05
400,4.0,0.002338269680436477,176.0,CA-LBF I,10.0,6.452935640929175e-05
401,5.0,0.005852231163130944,208.0,CA-LBF I,10.0,2.9500064954080216e-05
402,6.0,0.002044989775051125,208.0,CA-LBF I,10.0,2.7123696165658087e-05
403,7.0,0.002569043031470777,208.0,CA-LBF I,10.0,3.87050293304108e-05
404,8.0,0.002425712553062462,208.0,CA-LBF I,10.0,2.889842777461796e-05
405,9.0,0.001707455890722823,272.0,CA-LBF I,10.0,3.6792440728826836e-05
406,10.0,0.002163331530557058,272.0,CA-LBF I,10.0,3.6792440728826836e-05
407,0.0,0.0074866310160427805,144.0,CA-LBF II,10.0,2.046271546246254e-05
408,1.0,0.00676328502415459,176.0,CA-LBF II,10.0,4.615158331198771e-05
409,2.0,0.008896797153024912,176.0,CA-LBF II,10.0,4.4352369881718534e-05
410,3.0,0.006633499170812604,176.0,CA-LBF II,10.0,4.73449790412611e-05
411,4.0,0.006187161639597835,176.0,CA-LBF II,10.0,6.07185676449635e-05
412,5.0,0.005759539236861051,208.0,CA-LBF II,10.0,8.82904386259819e-05
413,6.0,0.006105834464043419,208.0,CA-LBF II,10.0,6.119670763693221e-05
414,7.0,0.005089058524173028,208.0,CA-LBF II,10.0,5.471968388819433e-05
415,8.0,0.005373134328358209,208.0,CA-LBF II,10.0,5.5746717767401055e-05
416,9.0,0.005090497737556561,272.0,CA-LBF II,10.0,9.756297855586795e-05
417,10.0,0.005408328826392645,272.0,CA-LBF II,10.0,8.214044046925975e-05
418,0.0,0.006486486486486486,11288.0,IA-LBF,10.0,2.0990894265370828e-05
419,1.0,0.0058309037900874635,11720.0,IA-LBF,10.0,1.8026007980596825e-05
420,2.0,0.006306306306306306,12796.0,IA-LBF,10.0,2.3340266910407062e-05
421,3.0,0.006700167504187605,13840.0,IA-LBF,10.0,2.25494468146986e-05
422,4.0,0.00779423226812159,14776.0,IA-LBF,10.0,2.144334094771922e-05
423,5.0,0.008046817849305048,16268.0,IA-LBF,10.0,2.329987906367401e-05
424,6.0,0.0081799591002045,17484.0,IA-LBF,10.0,1.9374440927974513e-05
425,7.0,0.008349389852280027,18300.0,IA-LBF,10.0,2.1312262985732528e-05
426,8.0,0.0072771376591873865,19252.0,IA-LBF,10.0,2.0699186639471367e-05
427,9.0,0.006829823562891292,20048.0,IA-LBF,10.0,1.8025492573832418e-05
428,10.0,0.006489994591671174,21416.0,IA-LBF,10.0,2.0878655569893973e-05
429,0.0,0.004333694474539545,144.0,LBF,10.0,2.0303987476923695e-05
430,1.0,0.004887585532746823,144.0,LBF,10.0,1.767294003012402e-05
431,2.0,0.006261180679785331,144.0,LBF,10.0,2.282695040676763e-05
432,3.0,0.02481389578163772,144.0,LBF,10.0,2.213123717594668e-05
433,4.0,0.028417818740399385,144.0,LBF,10.0,2.0914390438892802e-05
434,5.0,0.02934860415175376,144.0,LBF,10.0,2.2252400716145832e-05
435,6.0,0.029589778076664425,144.0,LBF,10.0,1.86904532010438e-05
436,7.0,0.03186743148502231,144.0,LBF,10.0,2.0751586327185996e-05
437,8.0,0.03229665071770335,144.0,LBF,10.0,2.029177906749013e-05
438,9.0,0.034129692832764506,144.0,LBF,10.0,1.657533121633006e-05
439,10.0,0.03677663601946998,144.0,LBF,10.0,2.0467318021334133e-05
440,0.0,0.0,144.0,CA-LBF I,11.0,2.0053811269263698e-05
441,1.0,0.002912621359223301,176.0,CA-LBF I,11.0,4.070052683679133e-05
442,2.0,0.01078167115902965,176.0,CA-LBF I,11.0,4.886017471063333e-05
443,3.0,0.0033112582781456954,176.0,CA-LBF I,11.0,4.91272556325777e-05
444,4.0,0.013814274750575594,176.0,CA-LBF I,11.0,4.9420393229833716e-05
445,5.0,0.02014388489208633,208.0,CA-LBF I,11.0,4.968486848424693e-05
446,6.0,0.0013477088948787063,208.0,CA-LBF I,11.0,6.117455946291731e-05
447,7.0,0.00697084917617237,208.0,CA-LBF I,11.0,5.732787834418999e-05
448,8.0,0.0012012012012012011,208.0,CA-LBF I,11.0,6.832657279549064e-05
449,9.0,0.01877133105802048,272.0,CA-LBF I,11.0,5.440921573848515e-05
450,10.0,0.0016224986479177934,272.0,CA-LBF I,11.0,5.6062425885881695e-05
451,0.0,0.0074866310160427805,144.0,CA-LBF II,11.0,2.011717182316192e-05
452,1.0,0.00676328502415459,176.0,CA-LBF II,11.0,6.70594595820526e-05
453,2.0,0.008896797153024912,176.0,CA-LBF II,11.0,5.903660925359674e-05
454,3.0,0.006633499170812604,176.0,CA-LBF II,11.0,4.0558517956342855e-05
455,4.0,0.006187161639597835,176.0,CA-LBF II,11.0,7.528164347664255e-05
456,5.0,0.005759539236861051,208.0,CA-LBF II,11.0,8.459951056808722e-05
457,6.0,0.006105834464043419,208.0,CA-LBF II,11.0,4.7454417077570014e-05
458,7.0,0.005089058524173028,208.0,CA-LBF II,11.0,5.979197365897042e-05
459,8.0,0.005373134328358209,208.0,CA-LBF II,11.0,6.35385513305664e-05
460,9.0,0.005090497737556561,272.0,CA-LBF II,11.0,5.706980988219544e-05
461,10.0,0.005408328826392645,272.0,CA-LBF II,11.0,0.00011649629571935633
462,0.0,0.009656652360515022,11224.0,IA-LBF,11.0,2.191295362498662e-05
463,1.0,0.008737864077669903,12544.0,IA-LBF,11.0,2.0137901514605745e-05
464,2.0,0.006289308176100629,13836.0,IA-LBF,11.0,2.5049584810851052e-05
465,3.0,0.006622516556291391,14440.0,IA-LBF,11.0,2.4368202751451504e-05
466,4.0,0.005372217958557176,15256.0,IA-LBF,11.0,2.0107936337997354e-05
467,5.0,0.0057553956834532375,16288.0,IA-LBF,11.0,2.20413416461215e-05
468,6.0,0.005390835579514825,17180.0,IA-LBF,11.0,2.0560019654654413e-05
469,7.0,0.005703422053231939,17948.0,IA-LBF,11.0,2.024461934854696e-05
470,8.0,0.007207207207207207,18732.0,IA-LBF,11.0,2.179303012051425e-05
471,9.0,0.005688282138794084,19656.0,IA-LBF,11.0,2.065857688149253e-05
472,10.0,0.005408328826392645,21128.0,IA-LBF,11.0,2.1068604437859504e-05
473,0.0,0.004333694474539545,144.0,LBF,11.0,2.0068965546072347e-05
474,1.0,0.004887585532746823,144.0,LBF,11.0,1.9126902512513873e-05
475,2.0,0.006261180679785331,144.0,LBF,11.0,2.238528976023523e-05
476,3.0,0.02481389578163772,144.0,LBF,11.0,1.963109917979423e-05
477,4.0,0.028417818740399385,144.0,LBF,11.0,1.9575077327874188e-05
478,5.0,0.02934860415175376,144.0,LBF,11.0,2.1560595986621627e-05
479,6.0,0.029589778076664425,144.0,LBF,11.0,1.9967230291314464e-05
480,7.0,0.03186743148502231,144.0,LBF,11.0,1.9626303033514336e-05
481,8.0,0.03229665071770335,144.0,LBF,11.0,2.1148513961624313e-05
482,9.0,0.034129692832764506,144.0,LBF,11.0,2.0010130746023996e-05
483,10.0,0.03677663601946998,144.0,LBF,11.0,2.0771236210078984e-05
484,0.0,0.0011001100110011,144.0,CA-LBF I,12.0,2.2327867272782e-05
485,1.0,0.0029585798816568047,176.0,CA-LBF I,12.0,6.524330931283085e-05
486,2.0,0.012578616352201259,176.0,CA-LBF I,12.0,4.4476139089448854e-05
487,3.0,0.0008250825082508251,176.0,CA-LBF I,12.0,5.389302154707778e-05
488,4.0,0.0022865853658536584,176.0,CA-LBF I,12.0,6.059479843723318e-05
489,5.0,0.008553100498930863,208.0,CA-LBF I,12.0,4.0073863795546234e-05
490,6.0,0.0026899798251513113,208.0,CA-LBF I,12.0,4.247498642551443e-05
491,7.0,0.002554278416347382,208.0,CA-LBF I,12.0,3.5462798653068125e-05
492,8.0,0.0030084235860409147,208.0,CA-LBF I,12.0,3.7875804272326797e-05
493,9.0,0.002849002849002849,272.0,CA-LBF I,12.0,4.9822933071262234e-05
494,10.0,0.02055164954029205,272.0,CA-LBF I,12.0,6.294905484377683e-05
495,0.0,0.0074866310160427805,144.0,CA-LBF II,12.0,2.2391489107314853e-05
496,1.0,0.00676328502415459,176.0,CA-LBF II,12.0,4.9849025538710296e-05
497,2.0,0.008896797153024912,176.0,CA-LBF II,12.0,0.00012776760455689143
498,3.0,0.006633499170812604,176.0,CA-LBF II,12.0,7.108782158523309e-05
499,4.0,0.006187161639597835,176.0,CA-LBF II,12.0,7.103310256707863e-05
500,5.0,0.005759539236861051,208.0,CA-LBF II,12.0,0.000107872030122684
501,6.0,0.006105834464043419,208.0,CA-LBF II,12.0,9.631980312326567e-05
502,7.0,0.005089058524173028,208.0,CA-LBF II,12.0,0.00014696409414102744
503,8.0,0.005373134328358209,208.0,CA-LBF II,12.0,8.972660525814517e-05
504,9.0,0.005090497737556561,272.0,CA-LBF II,12.0,8.796204577435505e-05
505,10.0,0.005408328826392645,272.0,CA-LBF II,12.0,7.907112876137534e-05
506,0.0,0.0044004400440044,64620.0,IA-LBF,12.0,2.3844862637454518e-05
507,1.0,0.004930966469428008,69364.0,IA-LBF,12.0,2.0143112849668077e-05
508,2.0,0.004492362982929021,75420.0,IA-LBF,12.0,2.177816922547387e-05
509,3.0,0.0024752475247524753,80260.0,IA-LBF,12.0,2.204655298118383e-05
510,4.0,0.0022865853658536584,86376.0,IA-LBF,12.0,2.1491545797045764e-05
511,5.0,0.002851033499643621,93624.0,IA-LBF,12.0,2.383013240626601e-05
512,6.0,0.0026899798251513113,100604.0,IA-LBF,12.0,2.5848221909153007e-05
513,7.0,0.002554278416347382,108408.0,IA-LBF,12.0,2.6756590539282496e-05
514,8.0,0.0036101083032490976,115104.0,IA-LBF,12.0,2.3045382656893887e-05
515,9.0,0.002849002849002849,121316.0,IA-LBF,12.0,2.323140154828082e-05
516,10.0,0.0027041644131963224,126828.0,IA-LBF,12.0,2.291045346102872e-05
517,0.0,0.004333694474539545,144.0,LBF,12.0,2.2940701001311002e-05
518,1.0,0.004887585532746823,144.0,LBF,12.0,1.9670184192761696e-05
519,2.0,0.006261180679785331,144.0,LBF,12.0,2.0927418776548627e-05
520,3.0,0.02481389578163772,144.0,LBF,12.0,2.057435082607582e-05
521,4.0,0.028417818740399385,144.0,LBF,12.0,2.0735902213008025e-05
522,5.0,0.02934860415175376,144.0,LBF,12.0,2.2847795747016948e-05
523,6.0,0.029589778076664425,144.0,LBF,12.0,2.4494577626712987e-05
524,7.0,0.03186743148502231,144.0,LBF,12.0,2.5374548775809152e-05
525,8.0,0.03229665071770335,144.0,LBF,12.0,2.1169473836710164e-05
526,9.0,0.034129692832764506,144.0,LBF,12.0,2.215851794232379e-05
527,10.0,0.03677663601946998,144.0,LBF,12.0,2.217685783302391e-05
528,0.0,0.0010869565217391304,144.0,CA-LBF I,13.0,2.229167990488549e-05
529,1.0,0.0029469548133595285,176.0,CA-LBF I,13.0,4.8921407897615696e-05
530,2.0,0.003587443946188341,176.0,CA-LBF I,13.0,8.031709598061817e-05
531,3.0,0.008271298593879239,176.0,CA-LBF I,13.0,9.399945618676358e-05
532,4.0,0.009174311926605505,176.0,CA-LBF I,13.0,0.00010999043782552083
533,5.0,0.009992862241256246,208.0,CA-LBF I,13.0,0.0001494428499148843
534,6.0,0.016075016744809108,208.0,CA-LBF I,13.0,0.00017179166032968324
535,7.0,0.017056222362602652,208.0,CA-LBF I,13.0,0.00018775594103467334
536,8.0,0.013079667063020214,208.0,CA-LBF I,13.0,0.00011115545754904275
537,9.0,0.01306076093128904,272.0,CA-LBF I,13.0,8.944495693667905e-05
538,10.0,0.04326663061114116,272.0,CA-LBF I,13.0,6.30302743597345e-05
539,0.0,0.010764262648008612,144.0,CA-LBF II,13.0,2.2288152616317957e-05
540,1.0,0.0074866310160427805,176.0,CA-LBF II,13.0,5.287420554239242e-05
541,2.0,0.00676328502415459,176.0,CA-LBF II,13.0,0.00013317957601912035
542,3.0,0.008896797153024912,176.0,CA-LBF II,13.0,0.00012824965305015688
543,4.0,0.006633499170812604,176.0,CA-LBF II,13.0,0.00012721259737275337
544,5.0,0.006187161639597835,208.0,CA-LBF II,13.0,8.780969296648203e-05
545,6.0,0.005759539236861051,208.0,CA-LBF II,13.0,7.832245748551166e-05
546,7.0,0.006105834464043419,208.0,CA-LBF II,13.0,7.748472821581495e-05
547,8.0,0.005089058524173028,208.0,CA-LBF II,13.0,0.00012607102865701194
548,9.0,0.005373134328358209,272.0,CA-LBF II,13.0,8.493858379322094e-05
549,10.0,0.005090497737556561,272.0,CA-LBF II,13.0,7.913924835540436e-05
550,0.0,0.005408328826392645,64672.0,IA-LBF,13.0,2.36978922804741e-05
551,1.0,0.0019646365422396855,70820.0,IA-LBF,13.0,2.1818557072206923e-05
552,2.0,0.0026905829596412557,76680.0,IA-LBF,13.0,2.2135145677243425e-05
553,3.0,0.0033085194375516956,82892.0,IA-LBF,13.0,2.2850401414548113e-05
554,4.0,0.0030581039755351682,88872.0,IA-LBF,13.0,2.1727358708616163e-05
555,5.0,0.0028551034975017845,95860.0,IA-LBF,13.0,2.3351992414297303e-05
556,6.0,0.0026791694574681848,102332.0,IA-LBF,13.0,2.367248952063055e-05
557,7.0,0.003790271636133923,107908.0,IA-LBF,13.0,2.4131366184779574e-05
558,8.0,0.0035671819262782403,114176.0,IA-LBF,13.0,2.1706570635785113e-05
559,9.0,0.0034071550255536627,120612.0,IA-LBF,13.0,2.7525555956494676e-05
560,10.0,0.003244997295835587,126828.0,IA-LBF,13.0,2.447327414711753e-05
561,0.0,0.0010869565217391304,144.0,LBF,13.0,2.2163913674550512e-05
562,1.0,0.0029469548133595285,144.0,LBF,13.0,2.0785409896100154e-05
563,2.0,0.003587443946188341,144.0,LBF,13.0,2.1023828475201716e-05
564,3.0,0.008271298593879239,144.0,LBF,13.0,2.1772957890411543e-05
565,4.0,0.009174311926605505,144.0,LBF,13.0,2.0470124124829236e-05
566,5.0,0.009992862241256246,144.0,LBF,13.0,2.215338534996158e-05
567,6.0,0.010046885465505693,144.0,LBF,13.0,2.230190839923796e-05
568,7.0,0.012634238787113077,144.0,LBF,13.0,2.2761114351042024e-05
569,8.0,0.014268727705112961,144.0,LBF,13.0,2.0414918333619504e-05
570,9.0,0.014196479273140262,144.0,LBF,13.0,2.5333939017830313e-05
571,10.0,0.01568415359653867,144.0,LBF,13.0,2.3142322079165953e-05
572,0.0,0.0010787486515641855,144.0,CA-LBF I,14.0,2.1946658826854132e-05
573,1.0,0.0019569471624266144,176.0,CA-LBF I,14.0,5.140851755611232e-05
574,2.0,0.0053475935828877,176.0,CA-LBF I,14.0,8.539423916509242e-05
575,3.0,0.0049504950495049506,176.0,CA-LBF I,14.0,3.1024380459811516e-05
576,4.0,0.004601226993865031,176.0,CA-LBF I,14.0,2.9567812309890498e-05
577,5.0,0.004310344827586207,208.0,CA-LBF I,14.0,3.021141219008816e-05
578,6.0,0.004045853000674309,208.0,CA-LBF I,14.0,3.3912762918107496e-05
579,7.0,0.004455760661998727,208.0,CA-LBF I,14.0,2.9142086322490985e-05
580,8.0,0.004830917874396135,208.0,CA-LBF I,14.0,3.0623687492622125e-05
581,9.0,0.005125284738041002,272.0,CA-LBF I,14.0,2.8172692099770348e-05
582,10.0,0.005408328826392645,272.0,CA-LBF I,14.0,2.6670131054553356e-05
583,0.0,0.0074866310160427805,144.0,CA-LBF II,14.0,2.2004009926155822e-05
584,1.0,0.00676328502415459,176.0,CA-LBF II,14.0,8.512324974185131e-05
585,2.0,0.008896797153024912,176.0,CA-LBF II,14.0,8.894446117630422e-05
586,3.0,0.006633499170812604,176.0,CA-LBF II,14.0,9.62807181102982e-05
587,4.0,0.006187161639597835,176.0,CA-LBF II,14.0,7.83485141608233e-05
588,5.0,0.005759539236861051,208.0,CA-LBF II,14.0,7.466540310552211e-05
589,6.0,0.006105834464043419,208.0,CA-LBF II,14.0,0.00012962805117414298
590,7.0,0.005089058524173028,208.0,CA-LBF II,14.0,7.120593563540952e-05
591,8.0,0.005373134328358209,208.0,CA-LBF II,14.0,6.82977529672476e-05
592,9.0,0.005090497737556561,272.0,CA-LBF II,14.0,6.675851214063036e-05
593,10.0,0.005408328826392645,272.0,CA-LBF II,14.0,7.450842595362402e-05
594,0.0,0.005393743257820928,63572.0,IA-LBF,14.0,2.4264218056038636e-05
595,1.0,0.003913894324853229,70756.0,IA-LBF,14.0,2.72552823759819e-05
596,2.0,0.004456327985739751,77176.0,IA-LBF,14.0,2.5695790358579877e-05
597,3.0,0.004125412541254125,84212.0,IA-LBF,14.0,2.380928706601669e-05
598,4.0,0.004601226993865031,90456.0,IA-LBF,14.0,2.342495110516991e-05
599,5.0,0.00646551724137931,96764.0,IA-LBF,14.0,2.4714756533096396e-05
600,6.0,0.006068779501011463,102796.0,IA-LBF,14.0,2.428221572292307e-05
601,7.0,0.005092297899427116,109696.0,IA-LBF,14.0,2.472479264814775e-05
602,8.0,0.004830917874396135,116340.0,IA-LBF,14.0,2.511124034504314e-05
603,9.0,0.005125284738041002,121756.0,IA-LBF,14.0,2.124152340731778e-05
604,10.0,0.0048674959437533805,127208.0,IA-LBF,14.0,2.3184241829337656e-05
605,0.0,0.0010787486515641855,144.0,LBF,14.0,2.2047121230870077e-05
606,1.0,0.0019569471624266144,144.0,LBF,14.0,2.1961868786420977e-05
607,2.0,0.0035650623885918,144.0,LBF,14.0,2.0751536218195014e-05
608,3.0,0.005775577557755775,144.0,LBF,14.0,2.3110968167664573e-05
609,4.0,0.006134969325153374,144.0,LBF,14.0,2.2213315703178364e-05
610,5.0,0.00646551724137931,144.0,LBF,14.0,2.3682912190755207e-05
611,6.0,0.007417397167902899,144.0,LBF,14.0,2.3358506583125213e-05
612,7.0,0.010184595798854232,144.0,LBF,14.0,2.3099092336801383e-05
613,8.0,0.013285024154589372,144.0,LBF,14.0,2.4085516458029277e-05
614,9.0,0.01366742596810934,144.0,LBF,14.0,2.0302259005033054e-05
615,10.0,0.01568415359653867,144.0,LBF,14.0,2.2386456583882426e-05
616,0.0,0.0010695187165775401,144.0,CA-LBF I,15.0,2.0157800961847174e-05
617,1.0,0.007729468599033816,176.0,CA-LBF I,15.0,3.903159678308039e-05
618,2.0,0.0008896797153024911,176.0,CA-LBF I,15.0,4.946208391033235e-05
619,3.0,0.001658374792703151,176.0,CA-LBF I,15.0,5.6311081015998547e-05
620,4.0,0.008507347254447023,176.0,CA-LBF I,15.0,5.630326401340506e-05
621,5.0,0.0007199424046076314,208.0,CA-LBF I,15.0,5.721524764931267e-05
622,6.0,0.0,208.0,CA-LBF I,15.0,6.12045246395257e-05
623,7.0,0.01717557251908397,208.0,CA-LBF I,15.0,5.909898778894445e-05
624,8.0,0.0,208.0,CA-LBF I,15.0,6.436253641987895e-05
625,9.0,0.005656108597285068,272.0,CA-LBF I,15.0,6.463632478818789e-05
626,10.0,0.005408328826392645,272.0,CA-LBF I,15.0,7.25748774769542e-05
627,0.0,0.0010695187165775401,144.0,CA-LBF II,15.0,2.0141340281865367e-05
628,1.0,0.007729468599033816,176.0,CA-LBF II,15.0,4.423641767658171e-05
629,2.0,0.0008896797153024911,176.0,CA-LBF II,15.0,4.015203382148117e-05
630,3.0,0.001658374792703151,176.0,CA-LBF II,15.0,5.108020344718558e-05
631,4.0,0.008507347254447023,176.0,CA-LBF II,15.0,5.356470743815104e-05
632,5.0,0.0007199424046076314,208.0,CA-LBF II,15.0,4.6985396921960386e-05
633,6.0,0.0,208.0,CA-LBF II,15.0,5.950562940920637e-05
634,7.0,0.01717557251908397,208.0,CA-LBF II,15.0,5.31765130849985e-05
635,8.0,0.0,208.0,CA-LBF II,15.0,6.504373236016913e-05
636,9.0,0.005656108597285068,272.0,CA-LBF II,15.0,5.960595476758349e-05
637,10.0,0.005408328826392645,272.0,CA-LBF II,15.0,8.194132165594416e-05
638,0.0,0.0074866310160427805,11052.0,IA-LBF,15.0,2.1107164147782e-05
639,1.0,0.00676328502415459,11636.0,IA-LBF,15.0,1.932232757735122e-05
640,2.0,0.008896797153024912,12376.0,IA-LBF,15.0,2.153453931130998e-05
641,3.0,0.006633499170812604,14232.0,IA-LBF,15.0,2.3241251544222805e-05
642,4.0,0.006187161639597835,15144.0,IA-LBF,15.0,2.23357820771431e-05
643,5.0,0.005759539236861051,15776.0,IA-LBF,15.0,2.012357034318434e-05
644,6.0,0.006105834464043419,17248.0,IA-LBF,15.0,2.259895449779073e-05
645,7.0,0.005089058524173028,18292.0,IA-LBF,15.0,1.9521503658085078e-05
646,8.0,0.005373134328358209,18924.0,IA-LBF,15.0,1.890449733524532e-05
647,9.0,0.005090497737556561,19724.0,IA-LBF,15.0,2.12598632980179e-05
648,10.0,0.005408328826392645,20784.0,IA-LBF,15.0,2.3583789448161703e-05
649,0.0,0.0010695187165775401,144.0,LBF,15.0,2.0069880028293558e-05
650,1.0,0.000966183574879227,144.0,LBF,15.0,1.8760806224385246e-05
651,2.0,0.0008896797153024911,144.0,LBF,15.0,2.1000377467421234e-05
652,3.0,0.0008291873963515755,144.0,LBF,15.0,2.3060157650806864e-05
653,4.0,0.0007733952049497294,144.0,LBF,15.0,2.1572321490511868e-05
654,5.0,0.0007199424046076314,144.0,LBF,15.0,1.9572471660343023e-05
655,6.0,0.0006784260515603799,144.0,LBF,15.0,2.205827848507407e-05
656,7.0,0.0006361323155216285,144.0,LBF,15.0,1.8955587030767086e-05
657,8.0,0.0011940298507462687,144.0,LBF,15.0,1.789580334673871e-05
658,9.0,0.0011312217194570137,144.0,LBF,15.0,2.083673581972227e-05
659,10.0,0.001081665765278529,144.0,LBF,15.0,2.3006082891107914e-05
660,0.0,0.0,144.0,CA-LBF I,16.0,1.9137500083609803e-05
661,1.0,0.0,176.0,CA-LBF I,16.0,2.8341845736477543e-05
662,2.0,0.001755926251097454,176.0,CA-LBF I,16.0,3.3086766310728314e-05
663,3.0,0.004834810636583401,176.0,CA-LBF I,16.0,2.6971264615084957e-05
664,4.0,0.0,176.0,CA-LBF I,16.0,3.685325872702677e-05
665,5.0,0.0,208.0,CA-LBF I,16.0,2.809691298854807e-05
666,6.0,0.006596306068601583,208.0,CA-LBF I,16.0,2.997559927851776e-05
667,7.0,0.005583126550868486,208.0,CA-LBF I,16.0,2.6427782498873196e-05
668,8.0,0.005906674542232723,208.0,CA-LBF I,16.0,2.983114221593836e-05
669,9.0,0.0011280315848843769,272.0,CA-LBF I,16.0,3.9301075778164704e-05
670,10.0,0.0,272.0,CA-LBF I,16.0,3.904169732397729e-05
671,0.0,0.0,144.0,CA-LBF II,16.0,1.966228223826787e-05
672,1.0,0.0,176.0,CA-LBF II,16.0,5.002360526329833e-05
673,2.0,0.001755926251097454,176.0,CA-LBF II,16.0,4.090637457175333e-05
674,3.0,0.004834810636583401,176.0,CA-LBF II,16.0,3.3303036715814975e-05
675,4.0,0.0,176.0,CA-LBF II,16.0,7.301862122582608e-05
676,5.0,0.0,208.0,CA-LBF II,16.0,3.648585960513256e-05
677,6.0,0.006596306068601583,208.0,CA-LBF II,16.0,3.424628836209657e-05
678,7.0,0.005583126550868486,208.0,CA-LBF II,16.0,6.807767427884616e-05
