,Batch,Classifier,FPS,Memory,Method,Run,Time
896,5.0,LR,0.008626887131560028,208.0,CA-LBF II,7.0,7.299517021804559e-05
897,6.0,LR,0.009465855307640297,208.0,CA-LBF II,7.0,0.00011267297254885481
898,7.0,LR,0.010184595798854232,208.0,CA-LBF II,7.0,5.610958560482486e-05
899,8.0,LR,0.012658227848101266,208.0,CA-LBF II,7.0,5.695977053799472e-05
900,9.0,LR,0.015384615384615385,272.0,CA-LBF II,7.0,6.514984172779125e-05
901,10.0,LR,0.017306652244456464,272.0,CA-LBF II,7.0,5.44799553168999e-05
902,0.0,LR,0.0,28160.0,IA-LBF,7.0,3.0552720370357985e-05
903,1.0,LR,0.0,31328.0,IA-LBF,7.0,2.357738265574304e-05
904,2.0,LR,0.0,34144.0,IA-LBF,7.0,2.376759638551806e-05
905,3.0,LR,0.0,37296.0,IA-LBF,7.0,2.2923360105420723e-05
906,4.0,LR,0.0,40304.0,IA-LBF,7.0,2.3776716221877136e-05
907,5.0,LR,0.0,43312.0,IA-LBF,7.0,2.699210995533427e-05
908,6.0,LR,0.0,46752.0,IA-LBF,7.0,2.4607924164318646e-05
909,7.0,LR,0.0,49920.0,IA-LBF,7.0,2.348292004931104e-05
910,8.0,LR,0.0,52384.0,IA-LBF,7.0,2.450733394413204e-05
911,9.0,LR,0.0,54528.0,IA-LBF,7.0,2.2551515600183508e-05
912,10.0,LR,0.0,56512.0,IA-LBF,7.0,2.3076822469522664e-05
913,0.0,LR,0.003181336161187699,144.0,LBF,7.0,2.1914913229746362e-05
914,1.0,LR,0.005791505791505791,144.0,LBF,7.0,2.2862126918438354e-05
915,2.0,LR,0.006211180124223602,144.0,LBF,7.0,2.283737307689229e-05
916,3.0,LR,0.00819000819000819,144.0,LBF,7.0,2.219377319669463e-05
917,4.0,LR,0.009146341463414634,144.0,LBF,7.0,2.2828253240533214e-05
918,5.0,LR,0.008626887131560028,144.0,LBF,7.0,2.6467067947804602e-05
919,6.0,LR,0.008113590263691683,144.0,LBF,7.0,2.3702454697238945e-05
920,7.0,LR,0.008911521323997454,144.0,LBF,7.0,2.2619635194212527e-05
921,8.0,LR,0.011452682338758288,144.0,LBF,7.0,2.3460650182032324e-05
922,9.0,LR,0.013675213675213675,144.0,LBF,7.0,2.1532341674133973e-05
923,10.0,LR,0.01568415359653867,144.0,LBF,7.0,2.2137558067237938e-05
924,0.0,SVM,0.001088139281828074,144.0,CA-LBF I,8.0,2.7626769183433218e-05
925,1.0,SVM,0.001984126984126984,176.0,CA-LBF I,8.0,5.1544012267732884e-05
926,2.0,SVM,0.0027247956403269754,176.0,CA-LBF I,8.0,7.056668807900016e-05
927,3.0,SVM,0.002512562814070352,176.0,CA-LBF I,8.0,9.385614447254953e-05
928,4.0,SVM,0.0031031807602792862,176.0,CA-LBF I,8.0,0.00011384943143917563
929,5.0,SVM,0.0029006526468455403,208.0,CA-LBF I,8.0,0.00014402045578253074
930,6.0,SVM,0.0033806626098715348,208.0,CA-LBF I,8.0,0.0001488696030580281
931,7.0,SVM,0.0063411540900443885,208.0,CA-LBF I,8.0,0.00017229279319008628
932,8.0,SVM,1.0,208.0,CA-LBF I,8.0,2.7931653536283054e-05
933,9.0,SVM,0.010789324247586598,272.0,CA-LBF I,8.0,0.00020210559551532453
934,10.0,SVM,0.01352082206598161,272.0,CA-LBF I,8.0,0.0002638717274089436
935,0.0,SVM,0.001088139281828074,144.0,CA-LBF II,8.0,2.7571116408256634e-05
